COUNTRY_SHORT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_ALPHA_2_CODE,PROVINCE_STATE_NAME,COUNTY_NAME,COUNTY_FIPS_NUMBER,GEO_LATITUDE,GEO_LONGITUDE,GEO_REGION_POPULATION_COUNT,DATA_SOURCE_NAME
United States,USA,US,Alabama,Tallapoosa,1123,32.8004,-85.7978,40367,Census Bureau - 2019 Estimate
United States,USA,US,Alabama,Tuscaloosa,1125,33.3076,-87.5001,209355,Census Bureau - 2019 Estimate
United States,USA,US,Alabama,Walker,1127,33.7599,-87.2766,63521,Census Bureau - 2019 Estimate
United States,USA,US,Alabama,Washington,1129,31.4071,-88.1879,16326,Census Bureau - 2019 Estimate
United States,USA,US,Alabama,Wilcox,1131,32.0483,-87.4009,10373,Census Bureau - 2019 Estimate
United States,USA,US,Alabama,Winston,1133,34.151,-87.3736,23629,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Aleutians East Borough,2013,55.8579,-161.4064,3337,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Aleutians West Census Area,2016,53.6298,-166.6587,5634,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Anchorage,2020,61.1094,-149.2032,288000,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Bethel Census Area,2050,60.4765,-160.8218,18386,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Bristol Bay Borough,2060,58.753,-156.6908,836,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Denali Borough,2068,63.5543,-149.9189,2097,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Dillingham Census Area,2070,59.7435,-158.1036,4916,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Fairbanks North Star Borough,2090,64.8624,-146.3565,96849,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Haines Borough,2100,58.9776,-135.4912,2530,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Juneau City and Borough,2110,58.3893,-134.411,31974,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Kenai Peninsula Borough,2122,60.1107,-150.509,58708,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Ketchikan Gateway Borough,2130,55.5925,-130.4203,13901,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Kodiak Island Borough,2150,57.377,-153.1926,12998,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Kusilvak Census Area,2158,62.1211,-163.3051,8314,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Lake and Peninsula Borough,2164,58.3702,-156.0031,1592,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Matanuska-Susitna Borough,2170,62.3637,-149.7135,108317,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Nome Census Area,2180,64.8563,-163.8418,10004,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,North Slope Borough,2185,69.7626,-152.3077,9832,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Northwest Arctic Borough,2188,66.9104,-157.9177,7621,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Petersburg Borough,2195,57.0658,-132.5147,3266,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Prince of Wales-Hyder Census Area,2198,55.5326,-132.8294,6203,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Sitka City and Borough,2220,56.8688,-135.0895,8493,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Skagway Municipality,2230,59.5824,-135.3234,1183,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Southeast Fairbanks Census Area,2240,64.0024,-143.9917,6893,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Valdez-Cordova Census Area,2261,61.5933,-143.9714,9202,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Wrangell City and Borough,2275,56.2747,-131.4735,2502,Census Bureau - 2019 Estimate
United States,USA,US,Alaska,Yukon-Koyukuk Census Area,2290,65.4302,-152.9479,5230,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Apache,4001,35.3025,-109.4451,71887,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Cochise,4003,31.8901,-109.7497,125922,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Coconino,4005,35.6465,-112.0424,143476,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Gila,4007,33.7446,-110.685,54018,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Graham,4009,33.0361,-109.958,38837,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Greenlee,4011,33.1001,-109.2714,9498,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,La Paz,4012,33.6724,-113.9329,21108,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Maricopa,4013,33.2798,-112.7681,4485414,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Mohave,4015,35.6177,-113.9958,212181,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Navajo,4017,35.3134,-110.2972,110924,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Pima,4019,31.9681,-111.7806,1047279,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Pinal,4021,32.9849,-111.4931,462789,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Santa Cruz,4023,31.5332,-110.812,46498,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Yavapai,4025,34.7064,-112.4429,235099,Census Bureau - 2019 Estimate
United States,USA,US,Arizona,Yuma,4027,32.7539,-113.9364,213787,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Arkansas,5001,34.2533,-91.3876,17486,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Ashley,5003,33.2027,-91.7957,19657,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Baxter,5005,36.233,-92.3172,41932,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Benton,5007,36.2992,-94.2275,279141,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Boone,5009,36.303,-93.0935,37432,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Bradley,5011,33.4342,-92.1667,10763,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Calhoun,5013,33.5364,-92.5485,5189,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Carroll,5015,36.3108,-93.5564,28380,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Chicot,5017,33.2843,-91.295,10118,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Clark,5019,34.056,-93.1614,22320,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Clay,5021,36.3498,-90.4135,14551,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Cleburne,5023,35.536,-92.0212,24919,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Cleveland,5025,33.8844,-92.184,7956,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Columbia,5027,33.2362,-93.2328,23457,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Conway,5029,35.2674,-92.6763,20846,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Craighead,5031,35.8474,-90.6602,110332,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Crawford,5033,35.5652,-94.242,63257,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Crittenden,5035,35.1383,-90.2329,47955,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Cross,5037,35.3175,-90.7719,16419,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Dallas,5039,33.976,-92.7174,7009,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Desha,5041,33.8197,-91.3035,11361,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Drew,5043,33.5851,-91.7146,18219,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Faulkner,5045,35.1076,-92.3337,126007,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Franklin,5047,35.4872,-93.8748,17715,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Fulton,5049,36.3698,-91.8038,12477,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Garland,5051,34.5809,-93.1061,99386,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Grant,5053,34.2718,-92.4422,18265,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Greene,5055,36.1166,-90.5266,45325,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Hempstead,5057,33.7433,-93.7147,21532,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Hot Spring,5059,34.3241,-93.0135,33771,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Howard,5061,34.0525,-93.9546,13202,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Independence,5063,35.735,-91.5822,37825,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Izard,5065,36.0656,-91.8977,13629,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Jackson,5067,35.6224,-91.2038,16719,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Jefferson,5069,34.2766,-91.9612,66824,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Johnson,5071,35.5483,-93.4628,26578,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Lafayette,5073,33.2538,-93.5929,6624,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Lawrence,5075,36.0701,-91.0867,16406,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Lee,5077,34.7694,-90.823,8857,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Lincoln,5079,33.9818,-91.7095,13024,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Little River,5081,33.7397,-94.2264,12259,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Logan,5083,35.2226,-93.6541,21466,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Lonoke,5085,34.7777,-91.8876,73309,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Madison,5087,36.0208,-93.6975,16576,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Marion,5089,36.2812,-92.7095,16694,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Miller,5091,33.3159,-93.8695,43257,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Mississippi,5093,35.6977,-90.1216,40651,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Monroe,5095,34.6711,-91.2128,6701,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Montgomery,5097,34.5437,-93.6686,8986,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Nevada,5099,33.7056,-93.2912,8252,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Newton,5101,35.9251,-93.2148,7753,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Ouachita,5103,33.5896,-92.9107,23382,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Perry,5105,34.9429,-92.881,10455,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Phillips,5107,34.3824,-90.8232,17782,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Pike,5109,34.1469,-93.6329,10718,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Poinsett,5111,35.5727,-90.6628,23528,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Polk,5113,34.4578,-94.1985,19964,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Pope,5115,35.4305,-93.0741,64072,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Prairie,5117,34.7916,-91.5346,8062,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Pulaski,5119,34.7548,-92.3139,391911,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Randolph,5121,36.3067,-91.005,17958,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Saline,5125,34.6353,-92.6621,122437,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Scott,5127,34.8835,-94.0785,10281,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Searcy,5129,35.9134,-92.6797,7881,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Sebastian,5131,35.1908,-94.2342,127827,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Sevier,5133,33.9723,-94.2701,17007,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Sharp,5135,36.1977,-91.5126,17442,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,St. Francis,5123,35.0082,-90.7238,24994,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Stone,5137,35.9192,-92.2199,12506,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Union,5139,33.1979,-92.5813,38682,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Van Buren,5141,35.5767,-92.5285,16545,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Washington,5143,35.9952,-94.2401,239187,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,White,5145,35.2732,-91.7628,78753,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Woodruff,5147,35.1797,-91.2326,6320,Census Bureau - 2019 Estimate
United States,USA,US,Arkansas,Yell,5149,35.0309,-93.4052,21341,Census Bureau - 2019 Estimate
United States,USA,US,California,Alameda,6001,37.6798,-121.8648,1671329,Census Bureau - 2019 Estimate
United States,USA,US,California,Alpine,6003,38.6305,-119.8446,1129,Census Bureau - 2019 Estimate
United States,USA,US,California,Amador,6005,38.4637,-120.7334,39752,Census Bureau - 2019 Estimate
United States,USA,US,California,Butte,6007,39.7252,-121.5788,219186,Census Bureau - 2019 Estimate
United States,USA,US,California,Calaveras,6009,38.1718,-120.6567,45905,Census Bureau - 2019 Estimate
United States,USA,US,California,Colusa,6011,39.1694,-122.2067,21547,Census Bureau - 2019 Estimate
United States,USA,US,California,Contra Costa,6013,37.8886,-121.9129,1153526,Census Bureau - 2019 Estimate
United States,USA,US,California,Del Norte,6015,41.6916,-123.9049,27812,Census Bureau - 2019 Estimate
United States,USA,US,California,El Dorado,6017,38.7852,-120.5254,192843,Census Bureau - 2019 Estimate
United States,USA,US,California,Fresno,6019,36.7515,-119.6373,999101,Census Bureau - 2019 Estimate
United States,USA,US,California,Glenn,6021,39.5921,-122.4405,28393,Census Bureau - 2019 Estimate
United States,USA,US,California,Humboldt,6023,40.7376,-123.8951,135558,Census Bureau - 2019 Estimate
United States,USA,US,California,Imperial,6025,33.0271,-115.3605,181215,Census Bureau - 2019 Estimate
United States,USA,US,California,Inyo,6027,36.6305,-117.5174,18039,Census Bureau - 2019 Estimate
United States,USA,US,California,Kern,6029,35.3032,-118.7204,900202,Census Bureau - 2019 Estimate
United States,USA,US,California,Kings,6031,36.1391,-119.7718,152940,Census Bureau - 2019 Estimate
United States,USA,US,California,Lake,6033,39.1258,-122.7929,64386,Census Bureau - 2019 Estimate
United States,USA,US,California,Lassen,6035,40.4545,-120.6616,30573,Census Bureau - 2019 Estimate
United States,USA,US,California,Los Angeles,6037,34.2663,-118.1424,10039107,Census Bureau - 2019 Estimate
United States,USA,US,California,Madera,6039,37.2724,-119.6358,157327,Census Bureau - 2019 Estimate
United States,USA,US,California,Marin,6041,38.0685,-122.7009,258826,Census Bureau - 2019 Estimate
United States,USA,US,California,Mariposa,6043,37.5466,-119.9593,17203,Census Bureau - 2019 Estimate
United States,USA,US,California,Mendocino,6045,39.3833,-123.4391,86749,Census Bureau - 2019 Estimate
United States,USA,US,California,Merced,6047,37.1882,-120.609,277680,Census Bureau - 2019 Estimate
United States,USA,US,California,Modoc,6049,41.5924,-120.7237,8841,Census Bureau - 2019 Estimate
United States,USA,US,California,Mono,6051,38.0906,-119.0359,14444,Census Bureau - 2019 Estimate
United States,USA,US,California,Monterey,6053,36.3564,-121.494,434061,Census Bureau - 2019 Estimate
United States,USA,US,California,Napa,6055,38.5106,-122.3262,137744,Census Bureau - 2019 Estimate
United States,USA,US,California,Nevada,6057,39.2666,-121.01,99755,Census Bureau - 2019 Estimate
United States,USA,US,California,Orange,6059,33.6664,-117.7196,3175692,Census Bureau - 2019 Estimate
United States,USA,US,California,Placer,6061,39.0148,-120.7424,398329,Census Bureau - 2019 Estimate
United States,USA,US,California,Plumas,6063,40.0231,-120.8054,18807,Census Bureau - 2019 Estimate
United States,USA,US,California,Riverside,6065,33.754,-116.0203,2470546,Census Bureau - 2019 Estimate
United States,USA,US,California,Sacramento,6067,38.3836,-121.2729,1552058,Census Bureau - 2019 Estimate
United States,USA,US,California,San Benito,6069,36.5945,-121.0306,62808,Census Bureau - 2019 Estimate
United States,USA,US,California,San Bernardino,6071,34.8464,-116.1156,2180085,Census Bureau - 2019 Estimate
United States,USA,US,California,San Diego,6073,33.0185,-116.6934,3338330,Census Bureau - 2019 Estimate
United States,USA,US,California,San Francisco,6075,37.7591,-122.4461,881549,Census Bureau - 2019 Estimate
United States,USA,US,California,San Joaquin,6077,37.8911,-121.2517,762148,Census Bureau - 2019 Estimate
United States,USA,US,California,San Luis Obispo,6079,35.3474,-120.336,283111,Census Bureau - 2019 Estimate
United States,USA,US,California,San Mateo,6081,37.4084,-122.3109,766573,Census Bureau - 2019 Estimate
United States,USA,US,California,Santa Barbara,6083,34.7446,-120.0357,446499,Census Bureau - 2019 Estimate
United States,USA,US,California,Santa Clara,6085,37.1901,-121.7207,1927852,Census Bureau - 2019 Estimate
United States,USA,US,California,Santa Cruz,6087,37.0686,-122.0334,273213,Census Bureau - 2019 Estimate
United States,USA,US,California,Shasta,6089,40.7366,-122.0189,180080,Census Bureau - 2019 Estimate
United States,USA,US,California,Sierra,6091,39.5877,-120.5103,3005,Census Bureau - 2019 Estimate
United States,USA,US,California,Siskiyou,6093,41.5027,-122.5449,43539,Census Bureau - 2019 Estimate
United States,USA,US,California,Solano,6095,38.29,-121.9027,447643,Census Bureau - 2019 Estimate
United States,USA,US,California,Sonoma,6097,38.4826,-122.8587,494336,Census Bureau - 2019 Estimate
United States,USA,US,California,Stanislaus,6099,37.6113,-120.8765,550660,Census Bureau - 2019 Estimate
United States,USA,US,California,Sutter,6101,39.0209,-121.7078,96971,Census Bureau - 2019 Estimate
United States,USA,US,California,Tehama,6103,40.1258,-122.2124,65084,Census Bureau - 2019 Estimate
United States,USA,US,California,Trinity,6105,40.6758,-123.1435,12285,Census Bureau - 2019 Estimate
United States,USA,US,California,Tulare,6107,36.2683,-118.8232,466195,Census Bureau - 2019 Estimate
United States,USA,US,California,Tuolumne,6109,38.0348,-119.8851,54478,Census Bureau - 2019 Estimate
United States,USA,US,California,Ventura,6111,34.4736,-119.084,846006,Census Bureau - 2019 Estimate
United States,USA,US,California,Yolo,6113,38.6202,-121.8556,220500,Census Bureau - 2019 Estimate
United States,USA,US,California,Yuba,6115,39.2797,-121.4381,78668,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Adams,8001,39.8701,-104.1631,517421,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Alamosa,8003,37.5466,-105.7781,16233,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Arapahoe,8005,39.6519,-104.2834,656590,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Archuleta,8007,37.2108,-107.0588,14029,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Baca,8009,37.3182,-102.5627,3581,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Bent,8011,37.9496,-103.0698,5577,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Boulder,8013,40.088,-105.3448,326196,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Broomfield,8014,39.9663,-105.0363,70465,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Chaffee,8015,38.7407,-106.1828,20356,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Cheyenne,8017,38.8243,-102.6046,1831,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Clear Creek,8019,39.709,-105.66,9700,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Conejos,8021,37.1987,-106.1713,8205,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Costilla,8023,37.3277,-105.4554,3887,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Crowley,8025,38.298,-103.7784,6061,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Custer,8027,38.0776,-105.3443,5068,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Delta,8029,38.9419,-107.804,31162,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Denver,8031,39.7644,-104.9549,727211,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Dolores,8033,37.6906,-108.5063,2055,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Douglas,8035,39.3483,-104.9202,351154,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Eagle,8037,39.6378,-106.6461,55127,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,El Paso,8041,38.8296,-104.5628,720403,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Elbert,8039,39.2151,-104.189,26729,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Fremont,8043,38.4842,-105.4521,47839,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Garfield,8045,39.7184,-107.5261,60061,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Gilpin,8047,39.8421,-105.5153,6243,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Grand,8049,40.0863,-106.1362,15734,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Gunnison,8051,38.7039,-106.9748,17462,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Hinsdale,8053,37.7857,-107.2992,820,Census Bureau - 2019 Estimate
United States,USA,US,Colorado,Huerfano,8055,37.655,-104.9059,6897,Census Bureau - 2019 Estimate
